country,iso3,year,tech,capacity_gw,source,notes
Germany,DEU,2015,offshore_wind,3.283,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2015,onshore_wind,41.297,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2015,solar_pv,39.222,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2015,wind,44.58,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Germany,DEU,2016,offshore_wind,4.152,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2016,onshore_wind,45.283,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2016,solar_pv,40.677,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2016,wind,49.435,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Germany,DEU,2017,offshore_wind,5.406,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2017,onshore_wind,50.174,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2017,solar_pv,42.291,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2017,wind,55.58,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Germany,DEU,2018,offshore_wind,6.393,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2018,onshore_wind,52.328,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2018,solar_pv,45.156,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2018,wind,58.721,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Germany,DEU,2019,offshore_wind,7.555,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2019,onshore_wind,53.187,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2019,solar_pv,48.912,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2019,wind,60.742,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Germany,DEU,2020,offshore_wind,7.787,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2020,onshore_wind,54.414,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2020,solar_pv,53.669,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2020,wind,62.201,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Germany,DEU,2021,offshore_wind,7.807,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2021,onshore_wind,55.904,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2021,solar_pv,60.036,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2021,wind,63.711,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Germany,DEU,2022,offshore_wind,8.216,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2022,onshore_wind,57.986,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2022,solar_pv,61.188,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2022,wind,66.202,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Germany,DEU,2023,offshore_wind,8.473,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2023,onshore_wind,60.965,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2023,solar_pv,75.519,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2023,wind,69.438,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Germany,DEU,2024,offshore_wind,9.215,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2024,onshore_wind,63.53,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2024,solar_pv,91.204,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2024,wind,72.745,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Germany,DEU,2025,offshore_wind,9.673,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2025,onshore_wind,68.135,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2025,solar_pv,106.272,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Germany,DEU,2025,wind,77.808,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,offshore component
Hong Kong,HKG,2017,onshore_wind,0.0008,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Hong Kong,HKG,2017,solar_pv,0.001,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Hong Kong,HKG,2017,wind,0.0008,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Hong Kong,HKG,2018,onshore_wind,0.0008,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Hong Kong,HKG,2018,solar_pv,0.001,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Hong Kong,HKG,2018,wind,0.0008,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Hong Kong,HKG,2019,onshore_wind,0.0008,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Hong Kong,HKG,2019,solar_pv,0.089,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Hong Kong,HKG,2019,wind,0.0008,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Hong Kong,HKG,2020,onshore_wind,0.0008,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Hong Kong,HKG,2020,solar_pv,0.091,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Hong Kong,HKG,2020,wind,0.0008,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Hong Kong,HKG,2021,onshore_wind,0.0008,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Hong Kong,HKG,2021,solar_pv,0.0953,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Hong Kong,HKG,2021,wind,0.0008,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Hong Kong,HKG,2022,onshore_wind,0.0008,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Hong Kong,HKG,2022,solar_pv,0.1848,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Hong Kong,HKG,2022,wind,0.0008,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Hong Kong,HKG,2023,onshore_wind,0.0008,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Hong Kong,HKG,2023,solar_pv,0.3331,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Hong Kong,HKG,2023,wind,0.0008,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Hong Kong,HKG,2024,onshore_wind,0.0008,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Hong Kong,HKG,2024,solar_pv,0.405,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Hong Kong,HKG,2024,wind,0.0008,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Hong Kong,HKG,2025,onshore_wind,0.0008,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Hong Kong,HKG,2025,solar_pv,0.421,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Hong Kong,HKG,2025,wind,0.0008,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2003,onshore_wind,2.461,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2003,solar_pv,0.0079,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2003,wind,2.461,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2004,onshore_wind,3.813,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2004,solar_pv,0.0078,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2004,wind,3.813,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2005,onshore_wind,4.4339,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2005,solar_pv,0.0134,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2005,wind,4.4339,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2006,onshore_wind,6.315,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2006,solar_pv,0.0115,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2006,wind,6.315,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2007,onshore_wind,7.8445,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2007,solar_pv,0.0288,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2007,wind,7.8445,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2008,onshore_wind,10.2425,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2008,solar_pv,0.0314,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2008,wind,10.2425,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2009,onshore_wind,10.925,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2009,solar_pv,0.0431,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2009,wind,10.925,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2010,onshore_wind,13.184,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2010,solar_pv,0.0688,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2010,wind,13.184,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2011,onshore_wind,16.179,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2011,solar_pv,0.5668,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2011,wind,16.179,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2012,onshore_wind,17.2997,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2012,solar_pv,0.9821,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2012,wind,17.2997,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2013,onshore_wind,18.4204,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2013,solar_pv,1.4493,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2013,wind,18.4204,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2014,onshore_wind,22.4653,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2014,solar_pv,3.4475,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2014,wind,22.4653,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2015,onshore_wind,25.0882,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2015,solar_pv,5.3685,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2015,wind,25.0882,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2016,onshore_wind,28.7004,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2016,solar_pv,9.6536,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2016,wind,28.7004,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2017,onshore_wind,32.8485,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2017,solar_pv,17.9283,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2017,wind,32.8485,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2018,onshore_wind,35.2881,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2018,solar_pv,27.1562,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2018,wind,35.2881,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2019,onshore_wind,37.5052,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2019,solar_pv,34.9077,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2019,wind,37.5052,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2020,onshore_wind,38.5586,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2020,solar_pv,39.3629,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2020,wind,38.5586,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2021,onshore_wind,40.0673,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2021,solar_pv,49.6362,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2021,wind,40.0673,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2022,onshore_wind,41.9298,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2022,solar_pv,63.136,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2022,wind,41.9298,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2023,onshore_wind,44.7362,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2023,solar_pv,72.7091,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2023,wind,44.7362,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2024,onshore_wind,48.1632,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2024,solar_pv,98.139,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2024,wind,48.1632,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
India,IND,2025,onshore_wind,54.511,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2025,solar_pv,135.159,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
India,IND,2025,wind,54.511,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Indonesia,IDN,2003,solar_pv,0.0013,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2004,solar_pv,0.0013,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2005,solar_pv,0.0014,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2006,solar_pv,0.0022,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2007,onshore_wind,0.0001,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2007,solar_pv,0.0057,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2007,wind,0.0001,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Indonesia,IDN,2008,onshore_wind,0.0003,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2008,solar_pv,0.0095,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2008,wind,0.0003,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Indonesia,IDN,2009,onshore_wind,0.0011,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2009,solar_pv,0.0134,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2009,wind,0.0011,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Indonesia,IDN,2010,onshore_wind,0.0003,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2010,solar_pv,0.0146,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2010,wind,0.0003,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Indonesia,IDN,2011,onshore_wind,0.0009,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2011,solar_pv,0.017,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2011,wind,0.0009,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Indonesia,IDN,2012,onshore_wind,0.0009,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2012,solar_pv,0.0264,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2012,wind,0.0009,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Indonesia,IDN,2013,onshore_wind,0.0006,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2013,solar_pv,0.0384,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2013,wind,0.0006,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Indonesia,IDN,2014,onshore_wind,0.0011,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2014,solar_pv,0.0417,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2014,wind,0.0011,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Indonesia,IDN,2015,onshore_wind,0.0015,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2015,solar_pv,0.0786,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2015,wind,0.0015,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Indonesia,IDN,2016,onshore_wind,0.0015,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2016,solar_pv,0.0885,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2016,wind,0.0015,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Indonesia,IDN,2017,onshore_wind,0.0015,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2017,solar_pv,0.0974,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2017,wind,0.0015,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Indonesia,IDN,2018,onshore_wind,0.1435,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2018,solar_pv,0.0683,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2018,wind,0.1435,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Indonesia,IDN,2019,onshore_wind,0.1543,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2019,solar_pv,0.1578,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2019,wind,0.1543,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Indonesia,IDN,2020,onshore_wind,0.1543,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2020,solar_pv,0.1661,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2020,wind,0.1543,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Indonesia,IDN,2021,onshore_wind,0.1543,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2021,solar_pv,0.2209,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2021,wind,0.1543,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Indonesia,IDN,2022,onshore_wind,0.1543,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2022,solar_pv,0.3059,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2022,wind,0.1543,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Indonesia,IDN,2023,onshore_wind,0.1523,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2023,solar_pv,0.6303,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2023,wind,0.1523,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Indonesia,IDN,2024,onshore_wind,0.1523,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2024,solar_pv,0.941,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2024,wind,0.1523,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Indonesia,IDN,2025,onshore_wind,0.1523,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2025,solar_pv,1.494,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Indonesia,IDN,2025,wind,0.1523,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Italy,ITA,2003,onshore_wind,0.874,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2003,solar_pv,0.026,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2003,wind,0.874,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Italy,ITA,2004,onshore_wind,1.127,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2004,solar_pv,0.031,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2004,wind,1.127,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Italy,ITA,2005,onshore_wind,1.635,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2005,solar_pv,0.034,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2005,wind,1.635,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Italy,ITA,2006,onshore_wind,1.902,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2006,solar_pv,0.045,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2006,wind,1.902,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Italy,ITA,2007,onshore_wind,2.702,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2007,solar_pv,0.11,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2007,wind,2.702,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Italy,ITA,2008,onshore_wind,3.525,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2008,solar_pv,0.483,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2008,wind,3.525,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Italy,ITA,2009,onshore_wind,4.879,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2009,solar_pv,1.264,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2009,wind,4.879,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Italy,ITA,2010,onshore_wind,5.794,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2010,solar_pv,3.592,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2010,wind,5.794,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Italy,ITA,2011,onshore_wind,6.918,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2011,solar_pv,13.037,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2011,wind,6.918,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Italy,ITA,2012,onshore_wind,8.102,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2012,solar_pv,16.654,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2012,wind,8.102,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Italy,ITA,2013,onshore_wind,8.542,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2013,solar_pv,18.027,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2013,wind,8.542,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,onshore component
Italy,ITA,2014,onshore_wind,8.683,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
Italy,ITA,2014,solar_pv,18.436,IRENA IRENASTAT Country_ELECCAP_2026_H1_v-PX 1.px,
