country,iso3,year,tech,tariff_faced_simple_mean,n_destinations,hs_codes_used,weighting,source,notes
India,IND,2011,solar_pv,0.39,38,854140,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2011,wind,2.83,38,850231,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2011,batteries,4.669,38,850780,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2011,evs,17.598,38,870390,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2012,solar_pv,0.401,37,854140,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2012,wind,2.758,37,850231,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2012,batteries,4.359,37,850760+850780,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2012,evs,17.3,37,870390,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2013,solar_pv,0.363,39,854140,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2013,wind,2.908,39,850231,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2013,batteries,4.491,39,850760+850780,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2013,evs,18.075,39,870390,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2014,solar_pv,0.417,38,854140,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2014,wind,2.949,38,850231,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2014,batteries,4.499,38,850760+850780,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2014,evs,17.895,38,870390,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2015,solar_pv,0.573,39,854140,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2015,wind,2.779,39,850231,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2015,batteries,4.569,39,850760+850780,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2015,evs,16.955,39,870390,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2016,solar_pv,0.406,39,854140,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2016,wind,2.638,39,850231,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2016,batteries,4.641,39,850760+850780,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2016,evs,17.852,39,870390,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2017,solar_pv,0.397,39,854140,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2017,wind,2.485,39,850231,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2017,batteries,4.573,39,850760+850780,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2017,evs,18.983,39,870380+870390,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2018,solar_pv,0.397,39,854140,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2018,wind,2.449,39,850231,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2018,batteries,4.544,39,850760+850780,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2018,evs,18.638,39,870380+870390,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2019,solar_pv,0.375,39,854140,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2019,wind,2.497,39,850231,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2019,batteries,4.557,39,850760+850780,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2019,evs,17.479,39,870380+870390,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2020,solar_pv,0.408,38,854140,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2020,wind,2.432,38,850231,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2020,batteries,4.395,38,850760+850780,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2020,evs,16.773,38,870380+870390,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2021,solar_pv,0.406,36,854140,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2021,wind,2.251,36,850231,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2021,batteries,4.811,36,850760+850780,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2021,evs,16.935,36,870380+870390,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2022,solar_pv,1.279,38,854142+854143,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2022,wind,2.849,38,850231,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2022,batteries,5.051,38,850760+850780,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2022,evs,16.008,38,870380+870390,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2023,solar_pv,1.279,38,854142+854143,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2023,wind,2.849,38,850231,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2023,batteries,5.086,38,850760+850780,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
India,IND,2023,evs,15.872,38,870380+870390,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2003,solar_pv,1.192,38,854140,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2003,wind,4.404,38,850231,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2003,batteries,7.768,38,850780,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2003,evs,24.745,38,870390,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2004,solar_pv,1.047,39,854140,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2004,wind,3.783,39,850231,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2004,batteries,7.029,39,850780,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2004,evs,23.146,39,870390,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2005,solar_pv,0.691,39,854140,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2005,wind,3.335,39,850231,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2005,batteries,6.09,39,850780,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2005,evs,21.849,39,870390,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2006,solar_pv,0.662,38,854140,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2006,wind,3.08,38,850231,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2006,batteries,5.82,38,850780,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2006,evs,21.089,38,870390,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2007,solar_pv,0.382,39,854140,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2007,wind,2.961,38,850231,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2007,batteries,5.809,38,850780,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2007,evs,20.115,38,870390,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2008,solar_pv,0.316,39,854140,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2008,wind,2.385,39,850231,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2008,batteries,5.293,39,850780,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2008,evs,18.361,39,870390,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
Australia,AUS,2009,solar_pv,0.38,39,854140,unweighted (v1 baseline),Derived from WITS destination MFN panel,Replace with bilateral-export-weighted mean once BACI is wired in
